"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
1,NA,41,0,1,1,0,0,2646500370,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646500370/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646498223,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646498223/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646508773,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646508773/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646508962,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646508962/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646499986,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646499986/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646503568,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646503568/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646537441,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646537441/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646539555,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646539555/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646537290,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646537290/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646537855,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646537855/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646503003,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646503003/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646505579,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646505579/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646538222,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646538222/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646538197,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646538197/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646538660,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646538660/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646536436,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646536436/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646538160,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646538160/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646498887,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646498887/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646507874,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646507874/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646503626,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646503626/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646507567,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646507567/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646499422,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646499422/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646377379,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646377379/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646377554,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646377554/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646378263,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646378263/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646376298,1,0,0,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646376298/",-2.548115424891,-44.106867561911
1,NA,41,0,1,1,0,0,2646371605,1,1,1,1,1,2,0,0,NA,173900,0,"Vila Picarreira, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-picarreira-sao-jose-de-ribamar-ma-41m2-id-2646371605/",-2.548115424891,-44.106867561911
0,NA,216,1,5,NA,0,0,2533445906,NA,1,0,0,0,4,0,0,10,1250000,0,"Estrada de Ribamar, 77 - São José de Ribamar - MA","fazendas_sitios_e_chacaras","https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-4-quartos-com-piscina-sao-jose-de-ribamar-ma-216m2-id-2533445906/",-2.553933684829,-44.204450973368
NA,NA,237500000,NA,NA,NA,NA,NA,2533447388,NA,NA,NA,NA,NA,NA,NA,NA,NA,21150000,NA,"Avenida Trindade - São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-sao-jose-de-ribamar-ma-237500000m2-id-2533447388/",-2.574085068388,-44.159833907319
0,NA,412,0,7,600,0,1,2645183760,800,1,1,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2645183760/",-2.47975864141,-44.211260753471
NA,NA,108,NA,3,1,NA,NA,2645581813,1,NA,NA,NA,NA,3,NA,NA,NA,499000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-aracagy-sao-jose-de-ribamar-ma-108m2-id-2645581813/",-2.47975864141,-44.211260753471
NA,1,1900,NA,5,NA,NA,NA,2581210067,NA,NA,NA,NA,NA,4,NA,NA,10,8e+05,NA,"Araçagy, São José de Ribamar - MA","fazendas_sitios_e_chacaras","https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-4-quartos-com-churrasqueira-aracagy-sao-jose-de-ribamar-ma-1900m2-id-2581210067/",-2.47975864141,-44.211260753471
NA,NA,500,NA,5,NA,NA,NA,2606284978,NA,NA,NA,NA,NA,4,NA,NA,3,5e+06,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-aracagy-sao-jose-de-ribamar-ma-500m2-id-2606284978/",-2.47975864141,-44.211260753471
0,NA,412,0,7,600,0,1,2645709180,800,1,0,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2645709180/",-2.47975864141,-44.211260753471
NA,NA,440,NA,6,NA,NA,NA,2588887565,NA,NA,NA,NA,NA,6,NA,NA,10,920000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-aracagy-sao-jose-de-ribamar-ma-440m2-id-2588887565/",-2.47975864141,-44.211260753471
NA,NA,108,NA,3,1,NA,NA,2645580967,1,NA,NA,NA,NA,3,NA,NA,NA,499000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-aracagy-sao-jose-de-ribamar-ma-108m2-id-2645580967/",-2.47975864141,-44.211260753471
1,NA,41,0,1,2,0,1,2645217737,2,1,0,1,1,2,0,0,NA,174999,0,"Santa Rosa, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-santa-rosa-sao-jose-de-ribamar-ma-41m2-id-2645217737/",-2.528989984435,-44.188234994276
0,NA,412,0,7,600,0,1,2645011478,800,1,0,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2645011478/",-2.47975864141,-44.211260753471
0,NA,600,1,5,NA,0,0,2533447879,NA,1,0,0,0,4,0,0,10,750000,0,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-600m2-id-2533447879/",-2.47975864141,-44.211260753471
0,NA,412,0,7,600,0,1,2645002864,800,1,0,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2645002864/",-2.47975864141,-44.211260753471
NA,NA,412,NA,7,NA,NA,NA,2625020679,NA,NA,NA,NA,NA,5,NA,NA,8,1800000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-aracagy-sao-jose-de-ribamar-ma-412m2-id-2625020679/",-2.47975864141,-44.211260753471
NA,NA,440,NA,6,NA,NA,NA,2588792530,NA,NA,NA,NA,NA,6,NA,NA,10,920000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-aracagy-sao-jose-de-ribamar-ma-440m2-id-2588792530/",-2.47975864141,-44.211260753471
NA,NA,350,NA,6,NA,NA,NA,2598614658,NA,NA,NA,NA,NA,5,NA,NA,6,1600000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-aracagy-sao-jose-de-ribamar-ma-350m2-id-2598614658/",-2.47975864141,-44.211260753471
NA,2,160,NA,3,1,NA,NA,2642475856,1,NA,NA,NA,NA,3,NA,NA,2,1287000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-aracagy-sao-jose-de-ribamar-ma-160m2-id-2642475856/",-2.47975864141,-44.211260753471
0,NA,439,0,6,NA,0,0,2646484865,NA,0,0,1,0,5,0,0,NA,1210920,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-aracagy-sao-jose-de-ribamar-ma-439m2-id-2646484865/",-2.47975864141,-44.211260753471
0,NA,412,0,7,600,0,1,2642757026,800,1,0,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2642757026/",-2.47975864141,-44.211260753471
NA,NA,195,NA,5,NA,NA,NA,2646967811,NA,NA,NA,NA,NA,4,NA,NA,5,750000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-aracagy-sao-jose-de-ribamar-ma-195m2-id-2646967811/",-2.47975864141,-44.211260753471
0,NA,365,0,5,NA,0,1,2646684373,NA,1,1,1,1,4,0,0,2,2900000,1,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-365m2-id-2646684373/",-2.47975864141,-44.211260753471
0,NA,139,1,6,400,0,1,2634906203,198,1,0,1,0,4,0,0,2,800025,1,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-139m2-id-2634906203/",-2.47975864141,-44.211260753471
0,NA,412,0,7,600,0,1,2642933269,800,1,0,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2642933269/",-2.47975864141,-44.211260753471
NA,NA,108,NA,3,1,NA,NA,2645581056,1,NA,NA,NA,NA,3,NA,NA,NA,499000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-aracagy-sao-jose-de-ribamar-ma-108m2-id-2645581056/",-2.47975864141,-44.211260753471
0,1,220,0,5,1,0,0,2639452257,1,1,0,0,0,4,0,0,2,1100000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-220m2-id-2639452257/",-2.47975864141,-44.211260753471
1,NA,250,1,6,1000,0,1,2600698417,135,1,1,1,1,4,1,1,6,3500020,1,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-mobiliado-aracagy-sao-jose-de-ribamar-ma-250m2-id-2600698417/",-2.47975864141,-44.211260753471
NA,NA,180,NA,2,NA,NA,NA,2588905868,NA,NA,NA,NA,NA,2,NA,NA,NA,3e+05,NA,"São José de Ribamar - MA","fazendas_sitios_e_chacaras","https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-2-quartos-sao-jose-de-ribamar-ma-180m2-id-2588905868/",-2.55002,-44.06755
NA,NA,180,NA,3,NA,NA,NA,2639511176,NA,NA,NA,NA,NA,3,NA,NA,4,1900000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-aracagy-sao-jose-de-ribamar-ma-180m2-id-2639511176/",-2.47975864141,-44.211260753471
0,NA,412,0,7,600,0,1,2643099774,800,1,1,1,0,5,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2643099774/",-2.47975864141,-44.211260753471
0,NA,150,0,4,NA,0,0,2646148406,NA,0,0,0,0,4,0,0,3,750000,1,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-cozinha-americana-aracagy-sao-jose-de-ribamar-ma-150m2-id-2646148406/",-2.47975864141,-44.211260753471
0,NA,412,0,7,600,0,1,2642901449,800,1,1,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2642901449/",-2.47975864141,-44.211260753471
NA,NA,108,NA,3,1,NA,NA,2645579379,1,NA,NA,NA,NA,3,NA,NA,NA,499000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-aracagy-sao-jose-de-ribamar-ma-108m2-id-2645579379/",-2.47975864141,-44.211260753471
0,NA,412,0,7,600,0,0,2627448158,800,1,1,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2627448158/",-2.47975864141,-44.211260753471
0,NA,412,0,7,600,0,1,2642511327,800,1,0,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2642511327/",-2.47975864141,-44.211260753471
NA,NA,50,NA,1,NA,NA,NA,2550839264,565,NA,NA,NA,NA,1,NA,NA,50,290000,NA,"Centro, São José de Ribamar - MA","fazendas_sitios_e_chacaras","https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-1-quarto-centro-sao-jose-de-ribamar-ma-50m2-id-2550839264/",-2.56098,-44.05524
NA,NA,300,NA,3,NA,NA,NA,2640629642,NA,NA,NA,NA,NA,3,NA,NA,4,880000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-300m2-id-2640629642/",-2.47975864141,-44.211260753471
1,NA,379,1,5,1,0,1,2644950578,1,1,1,1,1,4,1,0,4,2700000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-379m2-id-2644950578/",-2.47975864141,-44.211260753471
NA,NA,440,NA,6,NA,NA,NA,2600868512,NA,NA,NA,NA,NA,6,NA,NA,10,920000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-aracagy-sao-jose-de-ribamar-ma-440m2-id-2600868512/",-2.47975864141,-44.211260753471
0,NA,412,0,7,600,0,1,2641396973,800,1,0,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2641396973/",-2.47975864141,-44.211260753471
NA,NA,280,NA,3,NA,NA,NA,2491291374,NA,NA,NA,NA,NA,3,NA,NA,1,2700000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-area-de-lazer-aracagy-sao-jose-de-ribamar-ma-280m2-id-2491291374/",-2.47975864141,-44.211260753471
NA,NA,10,NA,NA,NA,NA,NA,2633663437,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500000,NA,"Mata, São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-mata-sao-jose-de-ribamar-ma-10m2-id-2633663437/",-2.57792,-44.15968
0,NA,412,0,7,600,0,1,2642757522,800,1,0,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2642757522/",-2.47975864141,-44.211260753471
0,NA,412,0,7,600,0,1,2642758975,800,1,0,1,0,6,0,0,8,1800000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-412m2-id-2642758975/",-2.47975864141,-44.211260753471
1,NA,353,0,6,NA,0,1,2560084792,NA,1,1,1,1,4,0,0,4,4520000,1,"Avenida Conselheiro Hílton Rodrigues, 20 - Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-353m2-id-2560084792/",-2.480825720141,-44.213097926542
NA,2,160,NA,4,1,NA,NA,2644324564,1,NA,NA,NA,NA,3,NA,NA,2,1287000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-aracagy-sao-jose-de-ribamar-ma-160m2-id-2644324564/",-2.47975864141,-44.211260753471
0,NA,110,0,3,270,0,0,2646854860,NA,0,0,1,0,2,0,0,2,530000,1,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-aracagy-sao-jose-de-ribamar-ma-110m2-id-2646854860/",-2.47975864141,-44.211260753471
0,1,1000,1,8,NA,0,0,2621070519,NA,0,0,0,0,9,0,0,5,880000,0,"Centro, São José de Ribamar - MA","fazendas_sitios_e_chacaras","https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-9-quartos-com-area-de-servico-centro-sao-jose-de-ribamar-ma-1000m2-id-2621070519/",-2.56098,-44.05524
NA,2,217,NA,1,NA,NA,NA,2476284802,NA,NA,NA,NA,NA,3,NA,NA,2,6e+05,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-217m2-id-2476284802/",-2.47975864141,-44.211260753471
